content,"Global hospitality firm Hyatt Hotels Corporation is looking to open 11 new hotels across India by the end of 2020 as part of its expansion plans in the country, a senior company official has said. The Chicago-headquartered firm currently has 32 hotels across 20 destinations under its eight brands in India. The eight brands under the Hyatt portfolio in India are -- Hyatt, Hyatt Centric, Hyatt Regency, Hyatt Place, Park Hyatt, Grand Hyatt, Alila and Andaz.""We plan to open 11 new hotels across the country by end of 2020 as India is a very important growth market for us,"" Hyatt, Vice President- India operations, Sunjae Sharma told PTI.Hyatt is one of the first international hotel management brands in India, having entered the market over 35 years ago with the first hotel under the Hyatt Regency brand in Delhi in 1982, he added.""The new hotels will be under our three brands -- Grand Hyatt, Hyatt Place and Hyatt Regency,"" Sharma said.While the hotel at Gurugram will be under the Grand Hyatt brand, the hotels at Vadodara, Jaipur and Bengaluru will be under the Hyatt Place brand, he added.""The hotels at Thrissur, Kochi, Jaipur, Dehradun, Trivandrum and Udaipur will be under the Hyatt Regency brand,"" Sharma informed.When asked if the company is also looking at acquisitions for future growth, he said the company is open to it, if there is a merit in it.On the business model, it follows in India and about plans in future, Sharma said: ""We are mainly into management contract model, but we are also looking at franchise model with select partners in India. We follow the asset light model"".The company is also looking at expanding in tier II and tier III cities with suitable brands, he added.""India is a very important market for us. It is one of the top three global growth markets for the company after the US and China and there is a huge scope of growth here as the demand still exceeds the supply,"" Sharma said.Hyatt India's 2020 goal is to reduce water consumption per guest per night by 25 per cent compared to a 2006 baseline, and by 30 per cent in water-stressed areas, the company said."
,0
title,"LIC pays Rs 2,611 cr dividend to govt"
datetime,2019-12-27 20:31:00+00:00
description,"This is for the first time in LIC's history that Valuation surplus has crossed Rs 50,000 crore, the insurer said in a statement."
content,"State-owned Life Insurance Corporation on December 27 paid a dividend of Rs 2,610.74 crore to the government for financial year 2018-19.""During the Financial Year 2018-2019, LIC generated a valuation surplus of Rs 53,214.41 crore, registering a growth of 9.9% over the previous year. It has a market share of 76.28% in number of policies and 71% in First year Premium as on 30.11.2019,"" the finance ministry said in a tweet.This is for the first time in LIC's history that Valuation surplus has crossed Rs 50,000 crore, the insurer said in a statement.None""Union Finance Minister Smt. @nsitharaman receives a cheque of Rs 2,610.74 Crores from Shri M.R. Kumar, Chairman of LIC, as Government's share of surplus for Financial Year 2018-2019 here today. Shri Rajeev Kumar, Finance Secretary, was also present,"" the ministry said.LIC has completed 63 years since its incorporation and now manages assets worth more than Rs 31.11 lakh crore.It had annual income of Rs 5.61 lakh crore and achieved the highest ever First Year Premium Income of Rs 1,42,191.69 crore in 2018-19, it said."
,0
title,"Tiger Shroff, Kartik Aaryan, Ayushmann Khurrana and Vicky Kaushal shined brightest in 2019"
datetime,2019-12-31 11:16:00+00:00
description,"While seniors played their part well in 2019, relative newcomers like Tiger Shroff, Ayushmann Khurrana, Kartik Aaryan and Vicky Kaushal also managed to make their mark"
content,"NoneThough the success of their films may have been varied, the fact is that each one of them has had 100 percent record at the theatres. These are veteran actors who had at least a couple of releases each.While the seniors have played their part well, relative newcomers too have managed to make their mark. They are Tiger Shroff, Ayushmann Khurrana, Kartik Aaryan and Vicky Kaushal. Let's take a look at how each one of them performed at the box office in 2019:NoneNoneNoneNoneNoneNoneNoneNone"
,0
title,Delhi Assembly election 2020: QR code on voter slips to facilitate electors
datetime,2019-12-31 07:48:00+00:00
description,The Chief Election Officer had recently said that Delhi will be the first state/Union Territory in which a booth app shall be used in every polling station for the first time in the country
content,"Technology will be an important component in the upcoming Delhi Assembly election as voters' slips will carry a QR code to facilitate electors and speed up their identification, officials said on December 30.The Chief Election Officer (CEO) had recently said that Delhi will be the first state/Union Territory in which a booth app shall be used in every polling station for the first time in the country.""This latest technological innovation will make the poll process fast through use of QR (Quick Response) Code reading of voter slips of electors,"" a senior official said.This provision will help in faster identification of electors.The app will give the status of electors waiting in the queue to the public, who can plan their visit to polling station accordingly for their convenience. Booth app will also give voter turnout on a real-time basis on polling day, the official said.Sources said, a proposal is also being considered to allow carrying mobile phones to booths to download QR code from the voters’ helpline app, if a voter forgets to bring the slip, adding, the phone after scanning the generated QR code would be deposited in a locker before casting of vote.It is just a proposal as of now, a source said.To make election accessible, there will be provision of Braille EPIC, Braille photo voter slip, ramp, wheel chair, volunteers, sign language and pick and drop' facilities etc., for voters with disability."
,0
title,How to trade cheaper options? You can consider these 3 modifications while trading
datetime,2019-12-30 09:46:00+00:00
description,Higher premiums are attributed to higher implied volatility and lower premiums are attributed to lower implied volatility.
content,"Shubham AgarwalOne of the most integral part and probably only one subjective factor in the Options premium calculations is the ‘Volatility’.As the rest of the 4 factors used in the calculation of option premium viz.-  Underlying Price, Strike Price, Time to Expiry & Risk-Free Rate of Interest - do not have any different answers.Given the rest of the four known factors and the premium traded in the market, the volatility figure is called ‘Implied Volatility’.Now, since the rest of the 4 factors are already known, any significant change in Premium without any significant change in underlying price and time to expiry can now be attributed to change in the Implied Volatility.Higher premiums are attributed to higher implied volatility and lower premiums are attributed to lower implied volatility.One could wonder why something like that would happen that with the same time to expiry and the same price and strikes, two different points in time have two different premiums.The answer is in the understanding of the reason behind such anomaly, which brings us to the only logical explanation is that the option implied volatility is forward-looking volatility.Modification #1Buy More Sell LessSince options implied volatility is lower — it is not discounting any big move and thereby keeping the premium value lower. Any directional move should be traded with a buy in Option.This would help in two ways - number 1, the move comes around, and the incremental realized volatility would raise the prices of options, and number 2, the sheer direction that would help the option premiums to go up.Modification #2Avoid Net Sell Option StrategiesOptions are often used in combinations, and many times with more sell quantity than buy. This is done to articulate the low directional intensity of the strategy.However, these strategies should not be resorted to in low volatility environment. Simple reason being, Volatility in itself has a mean-reverting characteristic.This means extremely low Volatility (in our case Implied Volatility) cannot sustain for a long time. So just in case we are net sellers of options and the implied volatility were to mean revert and go higher from the lower extreme we would tend to lose.This is especially to be taken care of by the regular sellers of the options (Far off Call & Put Sellers).Modification #3Like we learned that the Implied Volatility is a function of realized volatility, remember the lower extreme could invite a spike in realized volatility too.As the law of nature holds, destruction is what is speedier than construction. So, more often than not we would have a down move associated with rise in volatility.So, third modification is for the trading portfolio that one holds, there should be a hedge protecting against any such violent down move at all times.In times of low volatility, a little bit of tweaking would help in avoiding any mishaps, unless we are trading a predefined model that induces trades accounting for such situations.(The author is CEO & Head of Research at Quantsapp Private Limited.)"
